season,tournament,tournament_key,surface,surface_speed,matches_used,ace_rate,service_win_rate
2001,Atlanta,atlanta,Clay,1.0256005169132374,31,0.054271762395557595,0.6082446774041511
2001,Barcelona,barcelona,Clay,0.9941992809666906,55,0.05024111163846308,0.6012677258883965
2001,Bastad,bastad,Clay,0.9063695751657213,31,0.03883459279545866,0.5821698218116192
2001,Bogota,bogota,Clay,1.095417502115176,31,0.06368896281026609,0.6223269462852536
2001,Bucharest,bucharest,Clay,0.9430178609309472,31,0.0463201761495879,0.5815799054899518
2001,Buenos Aires,buenos aires,Clay,1.0294702451360156,31,0.05583708139591055,0.6057494448323973
2001,Casablanca,casablanca,Clay,0.9872986290977922,31,0.049710352332750174,0.5986198958885071
2001,Estoril,estoril,Clay,0.8989703733520313,31,0.04014899577697124,0.5734171392989285
2001,Gstaad,gstaad,Clay,1.1843486765128204,31,0.07866191195120273,0.6309161369846494
2001,Hamburg Masters,hamburg masters,Clay,0.9261082582831163,63,0.041411467512873175,0.5864197929912338
2001,Houston,houston,Clay,1.1037161294353413,31,0.06678165884836441,0.6178051944489594
2001,Kitzbuhel,kitzbuhel,Clay,0.9557610637304041,47,0.04845948081968964,0.5828301791025942
2001,Mallorca,mallorca,Clay,0.9612635693184132,31,0.04262394349693918,0.6045918418400953
2001,Monte Carlo Masters,monte carlo masters,Clay,0.9389930657868997,63,0.04237134251616078,0.5914615927413781
2001,Munich,munich,Clay,1.0798589675582297,31,0.061184991030360146,0.6204614784255729
2001,Palermo,palermo,Clay,1.0075913032785644,31,0.05392751371286697,0.5980662918711374
2001,Roland Garros,roland garros,Clay,1.0305715732135952,127,0.05846375089718465,0.5981911633801578
2001,Rome Masters,rome masters,Clay,0.9452534092439523,63,0.04449552833495034,0.5887063062186347
2001,Sopot,sopot,Clay,0.8947143737207099,31,0.03750861824711026,0.5790461855738938
2001,St. Poelten,st poelten,Clay,0.9878076136744433,31,0.051477986774168184,0.5933883555970513
2001,Stuttgart,stuttgart,Clay,1.0839798340248101,47,0.06339266432779928,0.6161064878027502
2001,Umag,umag,Clay,0.9963052559220109,31,0.05313766314501493,0.59349020606565
2001,Vina del Mar,vina del mar,Clay,0.9937558892903255,31,0.05058280714402142,0.5999177169988098
2001,World Team Cup,world team cup,Clay,1.0092383075864804,26,0.05785123966942149,0.5867768595041323
2001,'s-Hertogenbosch,s hertogenbosch,Grass,0.8018891423776942,31,0.06273962582870864,0.6228787782752606
2001,Halle,halle,Grass,1.0208577738871503,31,0.08717617480523102,0.6497158471113332
2001,Newport,newport,Grass,0.8441117589791367,31,0.07288414342320206,0.6224810868711724
2001,Nottingham,nottingham,Grass,1.0477511359267362,31,0.09522338394699241,0.6368680870896604
2001,Queen's Club,queen s club,Grass,1.0223959030588297,55,0.0901969731432437,0.64157230414655
2001,Wimbledon,wimbledon,Grass,1.016913708643539,127,0.08883625035918198,0.6433820361481459
2001,Adelaide,adelaide,Hard,0.9687875279471504,62,0.06805761071741136,0.6234485632228085
2001,Auckland,auckland,Hard,0.9912722289432244,31,0.07458206127313288,0.6247832520657873
2001,Australian Open,australian open,Hard,0.9564317727368659,127,0.0673434140823322,0.6177630663467513
2001,Canada Masters,canada masters,Hard,0.9909052508851722,63,0.07651696766281119,0.6212404920645221
2001,Chennai,chennai,Hard,0.9919288643159804,62,0.07691308088417628,0.6211303469523954
2001,Cincinnati Masters,cincinnati masters,Hard,1.0638704429924188,63,0.09284813569697531,0.6339220148895869
2001,Copenhagen,copenhagen,Hard,0.8966475093958294,31,0.051310935757322276,0.6119456740382678
2001,Delray Beach,delray beach,Hard,1.0324638797653576,31,0.08330483576016996,0.6327993283201089
2001,Doha,doha,Hard,0.9671069081763525,62,0.06805115600270525,0.6225188057705405
2001,Dubai,dubai,Hard,0.8942472232107676,31,0.05500487118431299,0.6042306152045558
2001,Hong Kong,hong kong,Hard,1.0067922350471887,31,0.08255394233907448,0.6197222605909796
2001,Indian Wells Masters,indian wells masters,Hard,0.9868176751223036,63,0.07872787796134101,0.6151387164475305
2001,Indianapolis,indianapolis,Hard,1.0906871947021977,55,0.09553836590434683,0.6442952178816912
2001,Long Island,long island,Hard,1.0702969945875656,31,0.09289803770174307,0.6374338321027201
2001,Los Angeles,los angeles,Hard,1.095097595487552,31,0.09184487413907663,0.6531348687742133
2001,Marseille,marseille,Hard,1.0818721493408177,31,0.09894387262352847,0.6334863523998326
2001,Masters Cup,masters cup,Hard,1.039890202921823,15,0.09132048887988659,0.6231316124698488
2001,Memphis,memphis,Hard,1.1358753799007368,47,0.10828712873198429,0.6476047564456135
2001,Miami Masters,miami masters,Hard,0.9320323024007713,95,0.0656114130412767,0.6070904272250135
2001,Rotterdam,rotterdam,Hard,1.0158942936432434,31,0.08410464413101743,0.622143387904515
2001,Salvador,salvador,Hard,0.9664453375768316,31,0.06914265762374375,0.6202658155242661
2001,San Jose,san jose,Hard,1.077779460355386,31,0.09632781639846807,0.6357072205560885
2001,Scottsdale,scottsdale,Hard,0.8914627945919478,31,0.049927281327844866,0.6114295394513136
2001,Shanghai,shanghai,Hard,0.8722274914727639,31,0.04503888879963082,0.6090921598416272
2001,St. Petersburg,st petersburg,Hard,1.0163772887541414,31,0.07491352427873703,0.6382665483803238
2001,Stockholm,stockholm,Hard,1.0296862542399268,31,0.08923534026056137,0.6210154037932589
2001,Stuttgart Masters,stuttgart masters,Hard,1.108002548344061,47,0.10242665818429612,0.6421083106561485
2001,Sydney,sydney,Hard,0.9121989795519236,31,0.06288796142792631,0.6006841781697299
2001,Tashkent,tashkent,Hard,1.0152466285743027,31,0.08780743540065382,0.6153942548408075
2001,Tokyo,tokyo,Hard,0.9804737455235757,55,0.07117916743977584,0.6246070292405251
2001,US Open,us open,Hard,1.0582389715507527,127,0.09005588003211192,0.6355853069378606
2001,Vienna,vienna,Hard,0.922943064679324,31,0.060493697075829585,0.6108288300944585
2001,Washington,washington,Hard,1.0422521986394757,55,0.08752147003291556,0.6310064813808567
2002,Acapulco,acapulco,Clay,1.2359864533371843,31,0.07924607312850948,0.6385797718223043
2002,Amersfoort,amersfoort,Clay,0.9591482673412209,31,0.043313865262394245,0.6042758961563314
2002,Barcelona,barcelona,Clay,0.9852437060673325,55,0.0489275130607663,0.5973731100071715
2002,Bastad,bastad,Clay,1.0393469256694883,31,0.053027883440047316,0.6092882297955089
2002,Bucharest,bucharest,Clay,0.9005629968191231,31,0.036607813998378466,0.5992573278396471
2002,Buenos Aires,buenos aires,Clay,1.0409950610433383,31,0.05131481690435803,0.6160457020716141
2002,Casablanca,casablanca,Clay,1.0170293065175353,31,0.05022317996566452,0.6082465102338053
2002,Estoril,estoril,Clay,0.9186490884699883,31,0.03972642478409328,0.5971592814027109
2002,Gstaad,gstaad,Clay,1.235727614043886,31,0.07837587840710654,0.6384545186239846
2002,Hamburg Masters,hamburg masters,Clay,1.004236680454084,63,0.05048335757391265,0.6011509311986716
2002,Houston,houston,Clay,1.196831350624491,31,0.08902920150024687,0.619632486876483
2002,Kitzbuhel,kitzbuhel,Clay,0.9453502498182285,47,0.045245498078401426,0.5908786408464102
2002,Mallorca,mallorca,Clay,0.9736963074819972,31,0.05039304994833763,0.5866865322256734
2002,Monte Carlo Masters,monte carlo masters,Clay,0.9428191268203577,63,0.04497591401295915,0.5905917325718361
2002,Munich,munich,Clay,1.035641165013991,31,0.05029901100446187,0.6169890267506739
2002,Palermo,palermo,Clay,1.0519655225429996,31,0.05570303466852548,0.6060872856330711
2002,Roland Garros,roland garros,Clay,0.9736651939434291,127,0.046922782965634444,0.5987448908124439
2002,Rome Masters,rome masters,Clay,1.0384821838501899,63,0.052043933516159685,0.612293040980844
2002,Sopot,sopot,Clay,0.8578662949446353,31,0.03594414413991898,0.5809052266967747
2002,St. Poelten,st poelten,Clay,1.0149036248669538,31,0.05433975209785758,0.5928959093924772
2002,Stuttgart,stuttgart,Clay,0.9523146729922731,31,0.045520042605407963,0.5932935799252819
2002,Umag,umag,Clay,0.8961882091132715,31,0.04231792133631232,0.5772743047515094
2002,Vina del Mar,vina del mar,Clay,1.0026577119489755,31,0.050453485205502704,0.6004907920982901
2002,World Team Cup,world team cup,Clay,0.7677221692373879,26,0.014814814814814815,0.562962962962963
2002,'s-Hertogenbosch,s hertogenbosch,Grass,0.8374406548727362,31,0.05345126113301287,0.6254086094842906
2002,Halle,halle,Grass,1.0470618421265496,31,0.08213979437791352,0.6333335794696422
2002,Newport,newport,Grass,0.9883386095236893,31,0.07703628760187398,0.6296612606118347
2002,Nottingham,nottingham,Grass,0.938838309440065,31,0.07458630452512474,0.620990423199583
2002,Queen's Club,queen s club,Grass,0.98822274844219,55,0.08096033467448867,0.6178105668793814
2002,Wimbledon,wimbledon,Grass,1.0649454988325955,127,0.08385060513354792,0.6339805722320884
2002,Adelaide,adelaide,Hard,1.0091092076115786,31,0.07791098511310118,0.6345692257206543
2002,Auckland,auckland,Hard,0.948368138204197,31,0.0676169241468026,0.6208056618442953
2002,Australian Open,australian open,Hard,0.9427199461736732,127,0.06890943817973784,0.615170633485093
2002,Canada Masters,canada masters,Hard,1.1025842672536446,63,0.0986892375328921,0.6461935129599554
2002,Chennai,chennai,Hard,0.8819819920414641,31,0.0517164349288286,0.614764193563125
2002,Cincinnati Masters,cincinnati masters,Hard,1.0468925800601925,63,0.08908229680940916,0.6339005361689108
2002,Copenhagen,copenhagen,Hard,0.8873407457998355,31,0.06182441160505586,0.5981689085086246
2002,Costa do Sauipe,costa do sauipe,Hard,0.9183166328324647,31,0.06659858006717642,0.6061082723073635
2002,Delray Beach,delray beach,Hard,1.0392914851365729,31,0.08585221723654271,0.6359373993914059
2002,Doha,doha,Hard,0.940510446332805,31,0.06296684835006172,0.6254491134974081
2002,Dubai,dubai,Hard,0.9711036802292096,31,0.07659755418186359,0.6160312011478803
2002,Hong Kong,hong kong,Hard,1.0888345799869863,31,0.09231569888783143,0.6509052182737184
2002,Indian Wells Masters,indian wells masters,Hard,0.9568468639941832,63,0.06817282963081724,0.6244324272472818
2002,Indianapolis,indianapolis,Hard,0.9908535893210805,55,0.07633430359407808,0.6274955616737724
2002,Long Island,long island,Hard,0.9740969871148989,47,0.07300094178318633,0.624654051119256
2002,Los Angeles,los angeles,Hard,1.0135330942894951,31,0.08135521678193665,0.6303554816844101
2002,Madrid Masters,madrid masters,Hard,1.035987612802401,47,0.08502125610596802,0.635713455753937
2002,Marseille,marseille,Hard,1.2340951743925195,31,0.13268812827096466,0.6727693461579205
2002,Masters Cup,masters cup,Hard,0.9844106574284577,15,0.07394426644223169,0.6285486211206628
2002,Memphis,memphis,Hard,1.1237895471048949,31,0.10540129826317853,0.6449618926809231
2002,Miami Masters,miami masters,Hard,0.9332789298517452,95,0.06754185159762409,0.6125814134796967
2002,Rotterdam,rotterdam,Hard,1.097686571919856,31,0.09799055011149725,0.6448294549655001
2002,San Jose,san jose,Hard,1.1055507978128178,31,0.09813220233183788,0.6489173106862021
2002,Scottsdale,scottsdale,Hard,0.9949614653424189,31,0.0721076477688739,0.6379563099382439
2002,St. Petersburg,st petersburg,Hard,0.972728001076539,31,0.07814811773898263,0.6139304921533892
2002,Stockholm,stockholm,Hard,1.0054409330016452,31,0.07797766512239396,0.6324054491085932
2002,Sydney,sydney,Hard,1.0138067905764718,31,0.07338065236577263,0.6459449450091416
2002,Tashkent,tashkent,Hard,1.1029600840684461,31,0.10337831918987049,0.6373245563181668
2002,Tokyo,tokyo,Hard,1.1398668482025762,55,0.10402437165404749,0.6565450786481477
2002,US Open,us open,Hard,0.9892089503553849,127,0.0783882125952805,0.6226072414999547
2002,Vienna,vienna,Hard,0.9170237866770286,31,0.06052559915435583,0.6171476145511188
2002,Washington,washington,Hard,0.9932356392034175,55,0.08026332597951444,0.6212107780027164
2003,Acapulco,acapulco,Clay,1.1844502038266882,31,0.07056116712517416,0.6146268520435
2003,Amersfoort,amersfoort,Clay,1.045318040399945,31,0.053353016559339654,0.6016831053137793
2003,Barcelona,barcelona,Clay,0.9879407515292294,55,0.044951799500933906,0.5985199003171675
2003,Bastad,bastad,Clay,0.9593682932065548,31,0.039537487529236734,0.598996140214255
2003,Bucharest,bucharest,Clay,0.9182654922107638,31,0.03722637228743366,0.590550773666796
2003,Buenos Aires,buenos aires,Clay,1.0295070025782616,31,0.045957561771615245,0.6092797757495547
2003,Casablanca,casablanca,Clay,0.9982448456046736,31,0.04705909418317305,0.598090240100832
2003,Estoril,estoril,Clay,0.9858847196823634,31,0.04533677415256018,0.5972630483379269
2003,Gstaad,gstaad,Clay,1.22184292667538,31,0.07859606607782893,0.6184677382386775
2003,Hamburg Masters,hamburg masters,Clay,0.9540957799325397,63,0.04532105139348304,0.587778216782772
2003,Houston,houston,Clay,1.0757375011079222,31,0.060698900911432055,0.5985398050587852
2003,Kitzbuhel,kitzbuhel,Clay,1.0608788202439046,47,0.052120736108764026,0.6083928327714008
2003,Monte Carlo Masters,monte carlo masters,Clay,0.8856378129421938,63,0.03666468642642253,0.5817250438363275
2003,Munich,munich,Clay,0.9962804174870042,31,0.045342776106632274,0.6003633675079096
2003,Palermo,palermo,Clay,0.861557938506729,31,0.03379725184101539,0.5793001331300809
2003,Roland Garros,roland garros,Clay,1.0206305542243215,127,0.05313620466416294,0.5946581699462185
2003,Rome Masters,rome masters,Clay,1.0753258718266347,63,0.054969286460963475,0.6079671444432602
2003,Sopot,sopot,Clay,0.9681000500391711,31,0.04076200154816404,0.5995675237060144
2003,St. Poelten,st poelten,Clay,0.9453309092422916,31,0.046875993595556574,0.582563946418172
2003,Stuttgart,stuttgart,Clay,1.0914347170264238,47,0.05428284701953783,0.6139310059127708
2003,Umag,umag,Clay,0.983628540638725,31,0.047139634888695596,0.5935828883827111
2003,Valencia,valencia,Clay,1.063534199551432,31,0.05470249220928285,0.6048838646587064
2003,Vina del Mar,vina del mar,Clay,1.0210446820573327,31,0.0494877497837949,0.6008635574701904
2003,World Team Championship,world team championship,Clay,0.9543771263805858,26,0.0392156862745098,0.5980392156862745
2003,'s-Hertogenbosch,s hertogenbosch,Grass,0.7645391092317435,31,0.05102340365941093,0.614641788005322
2003,Halle,halle,Grass,0.8976630809392254,31,0.07180717880011421,0.6292304662765107
2003,Newport,newport,Grass,1.086629498523678,31,0.10224982725021556,0.648495375346169
2003,Nottingham,nottingham,Grass,1.020346952407033,31,0.08474109387649081,0.6521058406415842
2003,Queen's Club,queen s club,Grass,1.01861569116498,55,0.08781940598854461,0.6468335207325576
2003,Wimbledon,wimbledon,Grass,0.9948699081331618,127,0.08645264332606858,0.6406806764963671
2003,Auckland,auckland,Hard,0.9565483750839283,31,0.06976814680277897,0.6225067904765763
2003,Australian Open,australian open,Hard,0.9204192155058565,127,0.06298800690789626,0.612461534805868
2003,Bangkok,bangkok,Hard,0.9767642583250244,31,0.07900330006351952,0.6199023953051362
2003,Canada Masters,canada masters,Hard,1.011581469184796,63,0.08288797288635255,0.6335875060686984
2003,Cincinnati Masters,cincinnati masters,Hard,1.0563408901623728,63,0.09476890376816326,0.6407701088120339
2003,Copenhagen,copenhagen,Hard,1.064325442590653,31,0.09519114067329144,0.6446168603316786
2003,Costa do Sauipe,costa do sauipe,Hard,0.936250561159572,31,0.07215410018832591,0.6074986909391594
2003,Delray Beach,delray beach,Hard,0.9788903138957238,31,0.07591391611335037,0.6257665376279417
2003,Dubai,dubai,Hard,0.9533273503588927,31,0.06295987787212583,0.6309888921449152
2003,Indian Wells Masters,indian wells masters,Hard,0.9291379602935418,63,0.06362814824000831,0.6163913052243828
2003,Indianapolis,indianapolis,Hard,1.0695773186073363,47,0.09848646209937902,0.6425856827465285
2003,Long Island,long island,Hard,0.9761597723300772,31,0.07696708223897324,0.6226407976805732
2003,Los Angeles,los angeles,Hard,1.0620100519247166,31,0.10294867455173104,0.6315899876560774
2003,Madrid Masters,madrid masters,Hard,0.9054578142421525,47,0.06870229007633588,0.5954198473282443
2003,Marseille,marseille,Hard,1.064952700660674,31,0.09020603765725509,0.6525046830408388
2003,Masters Cup,masters cup,Hard,0.9899953683330954,14,0.07953400166523272,0.6265322368085064
2003,Memphis,memphis,Hard,1.1195039078371676,31,0.10902410801311227,0.6547012475395245
2003,Metz,metz,Hard,1.006008704976549,31,0.08147738540202945,0.6325894722391776
2003,Miami Masters,miami masters,Hard,0.9712908363937994,95,0.07600757768310579,0.6213562541347295
2003,Rotterdam,rotterdam,Hard,1.0867094241211441,31,0.09882404982105514,0.6516986645908868
2003,San Jose,san jose,Hard,1.0119512340084476,31,0.08514762574714853,0.6303795138335956
2003,Scottsdale,scottsdale,Hard,0.9435164939530436,31,0.07058526503700216,0.6139514924195992
2003,Shanghai,shanghai,Hard,1.1531549913678858,31,0.11475626393955342,0.6649386757748297
2003,St. Petersburg,st petersburg,Hard,0.9374968946315196,31,0.061625361217307245,0.6241140188723747
2003,Stockholm,stockholm,Hard,1.1785560646484092,31,0.12532447433344088,0.6632318049762651
2003,Sydney,sydney,Hard,0.9227691340401736,31,0.05870918348270768,0.620249380845686
2003,Tokyo,tokyo,Hard,1.050633910946431,47,0.09005619127344423,0.6446881796418554
2003,US Open,us open,Hard,1.0055217807918042,127,0.08147596713601672,0.6323181057735662
2003,Vienna,vienna,Hard,0.9437572792674636,31,0.06551573892917513,0.6217498434190468
2003,Washington,washington,Hard,1.1057949557081768,47,0.1030324925476703,0.6560577186428158
2004,Acapulco,acapulco,Clay,1.0932918789518147,31,0.06105923314220269,0.6140982557791537
2004,Amersfoort,amersfoort,Clay,1.125706426636958,31,0.06911335464585971,0.6099578605861928
2004,Barcelona,barcelona,Clay,1.0853953040409867,55,0.05947348731080283,0.6140261964050266
2004,Bastad,bastad,Clay,0.9588041382946785,31,0.041235989556123606,0.5922414399260866
2004,Bucharest,bucharest,Clay,0.943974786753454,31,0.04045879111924708,0.5857862999901846
2004,Buenos Aires,buenos aires,Clay,0.9395018146325012,31,0.03810210464533176,0.589933662434435
2004,Casablanca,casablanca,Clay,0.9419625667796966,31,0.04016805498420047,0.5854424441067714
2004,Costa do Sauipe,costa do sauipe,Clay,1.0431864211036175,31,0.05613246617513878,0.5988946436320398
2004,Estoril,estoril,Clay,0.9439142790365284,31,0.04151121211750066,0.5827286526033186
2004,Gstaad,gstaad,Clay,1.1649778775399677,31,0.06675236218609806,0.6397429549333989
2004,Hamburg Masters,hamburg masters,Clay,0.9959334442729116,63,0.043468286551059325,0.6075812760152738
2004,Houston,houston,Clay,1.0716724294350084,31,0.05862430385056178,0.608425944692332
2004,Kitzbuhel,kitzbuhel,Clay,1.021625254751021,47,0.04767562745297957,0.6105493902613092
2004,Monte Carlo Masters,monte carlo masters,Clay,0.9437462879694891,63,0.03641925592571589,0.5972526439124389
2004,Munich,munich,Clay,1.2179521937461428,31,0.07545703856309177,0.645778240766345
2004,Palermo,palermo,Clay,0.9253677223868385,31,0.033405551779753746,0.5951408823678483
2004,Roland Garros,roland garros,Clay,0.9870459279337342,127,0.04732277658032102,0.5913061827029572
2004,Rome Masters,rome masters,Clay,1.0427754245152538,63,0.051050655703846835,0.6132471478280319
2004,Sopot,sopot,Clay,0.9670376582574249,31,0.04136254228267329,0.5967011967746949
2004,St. Poelten,st poelten,Clay,0.9828023374362593,31,0.0462761716382655,0.59182579904077
2004,Stuttgart,stuttgart,Clay,1.0245727016545234,47,0.0473670148906142,0.6131622291681034
2004,Umag,umag,Clay,0.9246928257191289,31,0.0383733230982165,0.580479747208569
2004,Valencia,valencia,Clay,1.0149830602976129,31,0.04780501816312584,0.606286843465786
2004,Vina del Mar,vina del mar,Clay,0.9811551727089619,31,0.04530748402838112,0.5936426420895743
2004,World Team Championship,world team championship,Clay,1.0911117037953932,26,0.056818181818181816,0.625
2004,'s-Hertogenbosch,s hertogenbosch,Grass,0.9064395243796616,31,0.07638698376600296,0.6483468148016935
2004,Halle,halle,Grass,1.0431701682029373,31,0.08757725524161096,0.65609871779726
2004,Newport,newport,Grass,0.9174999338001635,31,0.08420908399293402,0.633414303145681
2004,Nottingham,nottingham,Grass,0.9477061640901846,31,0.08140156274555926,0.6470034253140329
2004,Queen's Club,queen s club,Grass,1.1155748897328186,55,0.09321058694009297,0.6608614262008838
2004,Wimbledon,wimbledon,Grass,1.0329419430868836,127,0.08891044830652753,0.6506367617469654
2004,Adelaide,adelaide,Hard,0.9373242110298154,31,0.06920188900090822,0.6332852209556556
2004,Auckland,auckland,Hard,0.8796853992413184,31,0.061542479512500824,0.616506352578078
2004,Australian Open,australian open,Hard,0.9429565309481008,127,0.07643727263311237,0.6266456244770795
2004,Bangkok,bangkok,Hard,1.0370757341007577,31,0.10302652230753621,0.6360712578902809
2004,Beijing,beijing,Hard,0.9423862676504805,31,0.07345840888805298,0.6301847896074675
2004,Canada Masters,canada masters,Hard,1.0283090212913102,63,0.09142969551917322,0.6468332820964394
2004,Chennai,chennai,Hard,0.940616273867919,31,0.06265704398592697,0.6431549978301621
2004,Cincinnati Masters,cincinnati masters,Hard,1.144976520321444,63,0.11505715554361821,0.6704271219376597
2004,Delray Beach,delray beach,Hard,1.0128670544363576,31,0.08887685122044221,0.642977257467835
2004,Doha,doha,Hard,0.9522076340111396,31,0.07865171398006414,0.6280813876617479
2004,Dubai,dubai,Hard,0.8915024406783381,31,0.05440031763059297,0.6310659769764937
